model,scenario,region,category,policy_category,year,capacity_electricity_coal,investment_energy_supply_electricity_coal,om_cost_fixed_electricity_coal_w_o_ccs,price_carbon,price_primary_energy_coal,price_secondary_energy_electricity,primary_energy_coal_electricity,secondary_energy_electricity_coal,policy_category_coarse
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2024,29.966798019409175,0.8564545442301328,47.96813735961915,16.417164421081544,3.306642532348633,38.92960968017577,1.6244544029235841,0.6442659020423889,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2025,29.60653686523437,1.056214623729176,47.74431991577149,18.34320068359375,3.419952630996704,41.15978622436523,1.563161373138428,0.6204744577407837,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2026,29.579917526245115,0.9254813417371826,47.6249740600586,18.80178031921387,3.4493187427520753,42.578496551513666,1.5450066328048708,0.6137838125228882,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2027,29.55329818725586,0.794748059745189,47.505628204345705,19.260359954833987,3.4786848545074465,43.997206878662105,1.5268518924713137,0.6070931673049926,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2028,29.526678848266602,0.6640147777531957,47.38628234863282,19.718939590454102,3.5080509662628176,45.415917205810544,1.5086971521377563,0.6004025220870972,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2029,29.500059509277346,0.5332814957612021,47.266936492919925,20.17751922607422,3.537417078018189,46.83462753295898,1.4905424118041992,0.5937118768692017,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2030,29.47344017028809,0.4025482137692087,47.14759063720703,20.63609886169434,3.56678318977356,48.25333786010742,1.472387671470642,0.5870212316513062,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2031,29.605198669433594,0.47187411105492993,47.02822799682617,21.3264705657959,3.5736057758331303,48.335523223876955,1.4815314531326296,0.5914385318756104,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2032,29.736957168579103,0.5412000083406512,46.90886535644531,22.016842269897463,3.5804283618927006,48.41770858764649,1.4906752347946168,0.5958558320999146,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2033,29.868715667724608,0.6105259056263724,46.78950271606445,22.707213973999025,3.5872509479522705,48.49989395141601,1.4998190164566043,0.60027313232421875,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2034,30.000474166870116,0.6798518029120937,46.67014007568359,23.397585678100587,3.594073534011841,48.582079315185545,1.5089627981185916,0.604690432548523,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2035,30.13223266601562,0.7491777001978149,46.55077743530273,24.08795738220215,3.600896120071411,48.66426467895508,1.518106579780579,0.6091077327728271,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2036,29.929895401000973,0.7517964919897842,46.43141479492187,25.2526554107666,3.6063228607177735,48.74617080688477,1.5141072988510136,0.6085981130599976,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2037,29.727558135986325,0.7544152837817534,46.312052154541014,26.417353439331052,3.611749601364136,48.828076934814455,1.510108017921448,0.608088493347168,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2038,29.525220870971676,0.7570340755737225,46.19268951416015,27.582051467895504,3.6171763420104983,48.909983062744146,1.5061087369918829,0.6075788736343384,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2039,29.322883605957028,0.7596528673656917,46.073326873779294,28.746749496459955,3.6226030826568607,48.99188919067383,1.5021094560623174,0.6070692539215088,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2040,29.12054634094238,0.7622716591576609,45.95396423339844,29.911447525024407,3.628029823303223,49.07379531860352,1.498110175132752,0.6065596342086792,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2041,27.006852340698238,0.8217712483342977,45.83460235595703,34.97029724121093,3.6375252246856693,49.64137573242188,1.3987309217453008,0.5685961902141571,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2042,24.8931583404541,0.8812708375109346,45.715240478515625,40.02914695739746,3.6470206260681155,50.20895614624024,1.2993516683578497,0.530632746219635,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2043,22.77946434020996,0.9407704266875714,45.595878601074226,45.08799667358398,3.6565160274505617,50.776536560058595,1.1999724149703983,0.4926693022251129,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2044,20.665770339965817,1.0002700158642082,45.47651672363282,50.14684638977051,3.666011428833008,51.34411697387696,1.1005931615829472,0.45470585823059084,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2045,18.55207633972168,1.059769605040845,45.35715484619141,55.20569610595703,3.675506830215454,51.91169738769531,1.001213908195496,0.4167424142360687,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2046,17.508425903320312,1.1551109185995112,45.23779220581055,62.56812744140625,3.685383701324463,52.11846923828125,0.9486443400382999,0.39277774691581724,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2047,16.464775466918944,1.2504522321581775,45.11842956542969,69.93055877685546,3.6952605724334715,52.32524108886719,0.8960747718811037,0.3688130795955658,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2048,15.421125030517576,1.3457935457168435,44.99906692504883,77.2929901123047,3.7051374435424806,52.532012939453125,0.8435052037239077,0.3448484122753143,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2049,14.377474594116208,1.4411348592755098,44.87970428466797,84.65542144775391,3.7150143146514893,52.73878479003906,0.7909356355667115,0.3208837449550629,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2050,13.33382415771484,1.536476172834176,44.76034164428711,92.017852783203125,3.724891185760498,52.945556640625,0.7383660674095154,0.2969190776348114,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2051,13.150897312164304,1.4817766564197594,44.76034164428711,99.37777557373047,3.7322702407836914,52.9377025604248,0.722418236732483,0.2903790384531021,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2052,12.967970466613766,1.427077140005343,44.76034164428711,106.73769836425782,3.7396492958068848,52.92984848022461,0.7064704060554504,0.28383899927139283,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2053,12.78504362106323,1.3723776235909264,44.76034164428711,114.09762115478516,3.747028350830078,52.92199440002442,0.690522575378418,0.2772989600896835,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2054,12.602116775512693,1.3176781071765098,44.76034164428711,121.45754394531251,3.7544074058532715,52.91414031982422,0.6745747447013855,0.27075892090797427,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2055,12.419189929962155,1.2629785907620934,44.76034164428711,128.81746673583984,3.761786460876465,52.90628623962402,0.658626914024353,0.26421888172626495,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2056,12.236263084411618,1.208279074347677,44.76034164428711,136.1773895263672,3.7691655158996586,52.89843215942383,0.6426790833473206,0.25767884254455564,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2057,12.053336238861082,1.1535795579332604,44.76034164428711,143.53731231689454,3.776544570922852,52.89057807922363,0.6267312526702881,0.2511388033628464,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2058,11.870409393310545,1.0988800415188438,44.76034164428711,150.8972351074219,3.7839236259460454,52.88272399902344,0.6107834219932556,0.24459876418113707,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2059,11.687482547760007,1.0441805251044274,44.76034164428711,158.25715789794924,3.7913026809692387,52.874869918823244,0.5948355913162231,0.2380587249994278,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2060,11.50455570220947,0.9894810086900108,44.76034164428711,165.6170806884766,3.798681735992432,52.86701583862305,0.5788877606391907,0.2315186858177185,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2061,11.58839998245239,0.8998062234828265,44.76034164428711,172.97700347900394,3.8097748517990118,52.76542205810547,0.584516417980194,0.2335357367992401,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2062,11.67224426269531,0.8101314382756422,44.76034164428711,180.33692626953126,3.8208679676055914,52.66382827758789,0.5901450753211975,0.23555278778076172,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2063,11.756088542938231,0.720456653068458,44.76034164428711,187.6968490600586,3.8319610834121707,52.562234497070314,0.5957737326622009,0.2375698387622833,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2064,11.839932823181151,0.6307818678612735,44.76034164428711,195.05677185058596,3.8430541992187504,52.46064071655274,0.6014023900032044,0.2395868897438049,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2065,11.92377710342407,0.5411070826540894,44.76034164428711,202.41669464111328,3.85414731502533,52.359046936035156,0.6070310473442078,0.2416039407253265,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2066,12.00762138366699,0.45143229744690505,44.76034164428711,209.77661743164063,3.8652404308319097,52.25745315551758,0.6126597046852111,0.24362099170684812,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2067,12.09146566390991,0.36175751223972086,44.76034164428711,217.13654022216798,3.8763335466384894,52.155859375000006,0.6182883620262146,0.24563804268836972,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2068,12.175309944152831,0.27208272703253644,44.76034164428711,224.49646301269533,3.8874266624450686,52.05426559448243,0.623917019367218,0.2476550936698913,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2069,12.25915422439575,0.18240794182535225,44.76034164428711,231.85638580322268,3.8985197782516483,51.95267181396485,0.6295456767082215,0.2496721446514129,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2070,12.34299850463867,0.0927331566181679,44.76034164428711,239.21630859375,3.909612894058228,51.85107803344727,0.6351743340492249,0.2516891956329345,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2071,12.090899276733397,0.09569957219889942,44.76034164428711,246.5787384033203,3.9245569944381717,52.132103347778326,0.6279139637947082,0.24895739853382104,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2072,11.838800048828123,0.09866598777963094,44.76034164428711,253.94116821289063,3.9395010948181155,52.41312866210938,0.6206535935401917,0.2462256014347076,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2073,11.58670082092285,0.10163240336036246,44.76034164428711,261.30359802246096,3.9544451951980593,52.69415397644043,0.613393223285675,0.24349380433559414,Immediate action
POLES ENGAGE,EN_NPi2020_2000f,KOR,C5,P2a,2074,11.334601593017577,0.10459881894109399,44.76034164428711,268.66602783203126,3.969389295578003,52.975179290771486,0.6061328530311585,0.24076200723648067,Immediate action
