model,scenario,region,category,policy_category,year,capacity_electricity_coal,investment_energy_supply_electricity_coal,om_cost_fixed_electricity_coal_w_o_ccs,price_carbon,price_primary_energy_coal,price_secondary_energy_electricity,primary_energy_coal_electricity,secondary_energy_electricity_coal,policy_category_coarse,revenue,capex,cost_fuel,cost_om,cost_carbonprice,opex,profit_opexonly,profit,time_from_baseyear,discount_factor,profit_pv
IMAGE 3.0,EN_INDCi2030_800f,JPN,C3,P3b,2062,19.49904882903397,1.097234569585408,22.05992812695312,939.2874523233428,2.3391558322801593,10.88564968370438,1.2288334079999998,0.5586169856000001,Delayed action,6080908812.608535,1.097234569585408,2874432833.2239046,430147615.7124388,128260470611.47699,131565051060.41333,-125484142247.8048,-125484142248.90202,42,0.12883962113403868,-16167329345.678354
IMAGE 3.0,EN_INDCi2030_800f,JPN,C3,P3b,2063,19.71100781340897,1.088787699380992,22.05542311591339,947.9361146801804,2.332837285965443,11.092367931928637,1.2397856,0.5647491264,Delayed action,6264405099.264071,1.088787699380992,2892218074.2830386,434734617.36580956,130862378203.00139,134189330894.65024,-127924925795.38617,-127924925796.47496,43,0.12270440108003683,-15696951403.064613
IMAGE 3.0,EN_INDCi2030_800f,JPN,C3,P3b,2064,19.92296679778397,1.080340829176576,22.050918104873652,956.5847770370176,2.3265187396507265,11.299086180152896,1.250737792,0.5708812672,Delayed action,6450436636.727694,1.080340829176576,2909864911.477372,439319709.26405126,133490213926.45206,136839398547.19348,-130388961910.46579,-130388961911.54613,44,0.11686133436193984,-15237428075.05143
IMAGE 3.0,EN_INDCi2030_800f,JPN,C3,P3b,2065,20.13492578215897,1.07189395897216,22.04641309383392,965.2334393938552,2.32020019333601,11.505804428377155,1.261689984,0.577013408,Delayed action,6639003424.999394,1.07189395897216,2927373344.806907,443902891.4071637,136143977781.82907,139515254018.04315,-132876250593.04376,-132876250594.11566,45,0.11129650891613317,-14788662808.99034
IMAGE 3.0,EN_INDCi2030_800f,JPN,C3,P3b,2066,20.346884766533968,1.063447088767744,22.041908082794187,973.8821017506928,2.3138816470212937,11.712522676601417,1.272642176,0.5831455488,Delayed action,6830105464.079178,1.063447088767744,2944743374.271643,448484163.79514694,138823669769.13235,142216897307.19916,-135386791843.11998,-135386791844.18343,46,0.10599667515822206,-14350549795.821737
IMAGE 3.0,EN_INDCi2030_800f,JPN,C3,P3b,2067,20.55884375090897,1.055000218563328,22.03740307175445,982.5307641075304,2.3075631007065773,11.919240924825672,1.283594368,0.5892776896,Delayed action,7023742753.96704,1.055000218563328,2961974999.871579,453063526.42800117,141529289888.36197,144944328414.66156,-137920585660.69452,-137920585661.7495,47,0.10094921443640195,-13922974777.162096
IMAGE 3.0,EN_INDCi2030_800f,JPN,C3,P3b,2068,20.77080273528397,1.046553348358912,22.03289806071472,991.179426464368,2.301244554391861,12.125959173049932,1.29454656,0.5954098304,Delayed action,7219915294.662984,1.046553348358912,2979068221.606716,457640979.3057262,144260838139.51785,147697547340.4303,-140477632045.7673,-140477632046.81384,48,0.09614210898704947,-13505815810.48741
IMAGE 3.0,EN_INDCi2030_800f,JPN,C3,P3b,2069,20.98276171965897,1.038106478154496,22.028393049674985,999.8280888212054,2.2949260080771445,12.332677421274193,1.305498752,0.6015419712,Delayed action,7418623086.16701,1.038106478154496,2996023039.4770546,462216522.42832196,147018314522.60004,150476554084.5054,-143057930998.33838,-143057930999.3765,49,0.0915639133209995,-13098943993.908438
IMAGE 3.0,EN_INDCi2030_800f,JPN,C3,P3b,2070,21.19472070403397,1.02965960795008,22.02388803863525,1008.476751178043,2.288607461762428,12.53939566949845,1.316450944,0.607674112,Delayed action,7619866128.479116,1.02965960795008,3012839453.4825926,466790155.79578865,149801719037.6085,153281348646.88687,-145661482518.40775,-145661482519.4374,50,0.08720372697238048,-12702224152.01719
IMAGE 3.0,EN_INDCi2030_800f,JPN,C3,P3b,2071,21.110108594658968,1.02457531176,22.012645583076473,1012.88268770562,2.286936543617726,12.323161689414984,1.308827648,0.6052149184,Delayed action,7458161296.289295,1.02457531176,2993205777.5084376,464689338.7144844,149847307668.30716,153305202784.5301,-145847041488.24078,-145847041489.26535,51,0.08305116854512426,-12112767224.532707
IMAGE 3.0,EN_INDCi2030_800f,JPN,C3,P3b,2072,21.02549648528397,1.01949101556992,22.001403127517698,1017.2886242331972,2.285265625473022,12.10692770933152,1.301204352,0.6027557248,Delayed action,7297519986.539324,1.01949101556992,2973597577.3414984,462590424.1289391,149887599163.00513,153323787164.47556,-146026267177.93622,-146026267178.95572,52,0.07909635099535643,-11550144883.328379
