Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Guinea,GIN,11.5144561204203,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Guinea-Bissau,GNB,..,..,..,..,..,..,12.6271258161709,..,14.6465665244015,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Honduras,HND,..,..,23.8938403917359,24.2419177349486,21.9760874717836,..,..,..,..,23.905552790458,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Hungary,HUN,..,41.3571337007691,46.9322911976887,45.0215129127658,43.2697919414934,43.5168402277084,42.0818241090581,39.9066782708345,39.5429697416759,44.1598743271638,42.5375218554368,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Iceland,ISL,29.4220608605741,29.3445535429169,34.6598035258339,34.3342435576371,32.2106446925694,35.4887565854464,31.4502546624909,30.864744351571,31.0929958811876,37.1661857901947,35.0853451217105,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Indonesia,IDN,12.7210409964969,..,15.3750198771566,15.9053658966348,14.5013182937363,14.8729842077676,14.2990290989907,14.8190963634313,14.4946887502633,16.5400276038392,15.5092181659149,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,"Iran, Islamic Rep.",IRN,14.6672996347703,15.5906257153813,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Iraq,IRQ,..,..,..,25.7090141553581,27.0309301531966,26.5600237455794,25.9749833916221,24.4834204312244,27.6121352770907,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Ireland,IRL,35.7420554142964,27.6892879653051,38.353087638735,35.3774393816668,27.5587295800786,26.3288923354201,24.6472982747473,23.7123641294389,22.4852460899754,25.7950001056361,23.3852410347936,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Israel,ISR,..,40.7587486020377,36.1909934491544,34.8861331813148,34.3888611492608,34.4187537907379,35.5382274295489,35.7389855099388,35.1008952190861,41.6362253144588,38.3700469315018,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Italy,ITA,43.2429682416742,39.4798153124305,43.7106452805216,43.645112195755,43.6172905509694,43.2719490445379,42.9082165951627,42.5466717910759,42.2841195704112,50.4314848967192,48.8882937025368,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Jamaica,JAM,22.6428561666032,24.7438310311065,25.0159858498313,25.6804451967178,25.7864695383499,26.2014254567836,26.6616007704384,26.5577947196904,25.7899378239332,29.829620488055,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Japan,JPN,14.0808648867911,17.1095576406981,18.1406509054638,17.5741647729135,16.9738322401834,16.7112630027742,16.1953846960528,16.0713191758764,16.4238978704123,23.6249597464135,21.7418275497457,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Jordan,JOR,29.6896164572091,27.1192091619851,26.2399999345942,27.4877592741813,25.7146982444767,25.8578401764743,25.5588744285486,26.2920735406073,26.2482666109899,28.2430783103491,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Kazakhstan,KAZ,..,13.721583116838,14.6089815385558,15.308914994467,15.487142712709,16.3309403041021,19.0261392086365,14.7050433078792,16.0642125509365,16.8328642687514,17.1165193502456,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Kenya,KEN,..,..,..,20.53749523364,20.7150711505236,22.1909797740547,25.1285090916527,23.6351781584909,18.7983198385291,19.9941461757389,20.7062959258039,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Kiribati,KIR,..,..,65.8093687934098,62.2093375165953,66.0699133294276,71.013479036894,76.1453437357724,73.3354318174905,86.8008786303175,94.5183757054264,105.421610927723,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,"Korea, Rep.",KOR,13.2596249829225,15.3909205836893,24.0326099261397,23.6188944543038,23.4894294290035,23.5045488696898,23.9628732652167,24.9180357987045,27.5124513514783,29.7259285261153,30.6169157302666,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Kuwait,KWT,48.0479348809165,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Kyrgyz Republic,KGZ,..,..,..,25.9976655502703,27.2419483499478,27.0350965882562,26.0497698575071,25.4852528760826,24.5212902479669,27.3982204654778,24.7665834312064,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Latvia,LVA,..,45.9830536799596,43.9018776260851,44.6870109462084,43.571403964736,42.653535969919,42.8947521839683,42.6162210127353,43.8798030907474,49.2342411517865,51.9618642309729,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Lebanon,LBN,..,30.510760953113,26.6919929960801,25.9468799781947,22.8975511836961,25.8470048987036,25.9835892601464,29.3461967656426,29.1875576253492,14.9448707575471,6.29571108447612,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Lesotho,LSO,..,33.8081330632239,42.7084352076653,38.3219215273304,38.2429492955278,40.5844628063288,39.7153423495164,39.2496848757334,38.5160884889414,41.9794477086555,38.726811247932,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Lithuania,LTU,..,37.1731723001854,33.0673224286814,32.6602619572601,32.7646547133755,32.6300000755981,31.067363823279,32.0685170276865,32.7135447673037,39.2711576593648,35.4050716243117,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Luxembourg,LUX,30.1789371472223,34.1171051439207,38.5515245916909,37.7373163017542,37.2151192531445,36.8348917454341,37.758533855547,38.7943071095563,39.5301950562793,42.6535690170945,39.418586296142,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,"Macao SAR, China",MAC,..,15.0208710170869,10.4709024651539,11.3696409058529,15.3757768555912,16.3075095362182,15.1685174321595,14.5491467234401,15.7962621988171,42.9042918593798,32.2952189910971,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Madagascar,MDG,..,..,9.40419644433747,9.8527423813636,9.55868886984006,9.31726443898139,10.5891148272501,9.83236458378179,10.1328730757584,11.7977522158693,10.5432142071319,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Malawi,MWI,..,..,12.992188528166,14.0654400013646,12.9082034353954,12.3291507757964,13.2444720008197,14.9194694100842,14.7755277844263,16.1011850354619,16.8813064030833,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Malaysia,MYS,..,16.5121871150754,20.6021204303102,19.6835443850248,18.2910432040136,16.7638213141114,15.8258190286835,15.9220579344968,17.3574598059896,18.4779755168191,17.2914399854786,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Maldives,MDV,16.5912078282459,25.5278386530642,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Mali,MLI,..,9.51851057381814,13.2536663527282,12.9583593938241,12.2766221931956,12.3148516316637,12.5069979898467,12.3716813160241,12.8579610980294,14.5011206198276,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Malta,MLT,64.5334405605792,82.8711382231508,39.6117971375703,38.4270091759893,35.9958286234457,35.357391543577,33.4987103041672,34.0092960342715,33.2920148522342,43.0295124444564,41.4371477743014,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Marshall Islands,MHL,..,..,54.4966786723316,49.4082708646892,55.5912415101206,56.706201033799,61.0557387546474,61.9187823114271,65.5022734489684,59.4622602054485,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Mauritius,MUS,18.9655172413793,20.0922934824214,21.5855001576531,21.8258977747027,11.3912689815079,23.0671234529288,22.2217761733363,22.5761613136365,22.8420041612902,31.7068229741237,32.9596636828938,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Mexico,MEX,16.9185752446421,12.6800596655801,..,..,..,..,20.4117818186306,20.4206535576881,20.3582237390034,22.3059220957939,21.6101785464373,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,"Micronesia, Fed. Sts.",FSM,..,..,18.1961632258813,18.1003036885256,20.6526899562988,22.1655235035147,22.1656154761201,21.5071605755872,22.6702414942842,21.4106150547019,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Moldova,MDA,..,28.9252674761688,27.1282700817793,29.3674215047913,28.3300680569036,26.6745413540011,27.2406325954008,27.7835978216092,28.2718051226835,32.7222723725292,29.9554323731733,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Mongolia,MNG,..,22.3891425330131,23.6688195950368,23.7332236610683,24.313084296183,27.3985619680798,23.7015119824544,22.5006291308629,25.6162465688894,33.1789935424761,31.6966486780552,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Morocco,MAR,16.4821795671491,..,25.6987161510317,25.4170336330975,23.0606083372986,22.7685873873314,22.6792712298231,22.8575069212215,23.3876778864301,27.2115817674697,25.4793360113954,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Mozambique,MOZ,..,..,..,..,..,18.7247584768741,17.6864239733198,19.8770922046324,20.2030853392387,23.0320078252404,23.8824194443944,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Myanmar,MMR,..,..,14.9021482812906,17.4493324317133,17.9443204127297,16.4796718302868,18.3209392856812,6.89387075552918,14.7406867959115,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Namibia,NAM,..,28.1213974262959,35.4484303578021,37.1519272841928,38.001067750554,35.4033290870403,36.6306850550459,33.1012429298923,38.6188615311404,38.0682397669391,37.9804213388424,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Nauru,NRU,..,..,..,86.7535888152844,95.1589702210522,88.7897522157045,90.5733963172414,78.4418546804734,89.5330139142857,103.596292774194,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Nepal,NPL,..,..,12.6904354154995,13.5829915225338,13.9897984538342,14.2271107365991,16.8538084481678,20.1657916958573,21.7018652754745,20.1647829300576,19.4418821873605,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Netherlands,NLD,45.3924263551973,36.6735470910849,41.733450624789,41.2948954672702,40.1814181864558,39.055280184432,37.8079675294589,37.6583844431496,37.4331379795955,42.9447729526823,42.4528037219306,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,New Zealand,NZL,..,..,33.0921118762162,32.3602835125891,31.5439139970236,30.7379631438672,29.9228541256033,29.698541297256,30.0516189669405,36.4247258194908,33.3995926850127,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Nicaragua,NIC,65.2271170148582,12.6932348217074,15.0907452883486,15.4277807861718,15.9242828903079,16.393826946172,16.5222678155808,16.8471963944655,16.4517768112133,16.4787984924378,17.2548638859633,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,North Macedonia,MKD,..,..,28.2476496069864,28.3672213651207,28.7946070150674,27.7831376744929,27.9967047089011,27.8450488948036,29.6872350269893,34.9241609345628,33.7475551053856,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Norway,NOR,38.094793568408,31.9618827246391,34.1933156114143,35.6063174620846,38.1512199127016,39.7385780326601,38.6946477433892,37.129454079189,38.5620876873851,45.3909564287933,37.5408037762191,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Pakistan,PAK,..,15.4969855490642,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Palau,PLW,..,..,49.6762897815172,46.7416578322985,40.0212089147351,41.3974083323513,42.279293767507,41.1640305370305,42.8897300107565,60.6131054585153,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Panama,PAN,..,..,..,13.3007114074125,14.4331912490803,14.1333261876573,14.4180682143219,13.5965988635783,15.049634335167,19.2598041148656,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Papua New Guinea,PNG,31.1517456602302,30.0470326013271,..,21.7511493892941,20.2295670659165,18.3875117589636,16.582991808656,18.3099112905525,19.1428659528468,20.8959153633377,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Paraguay,PRY,..,..,14.3618811109228,14.001361051633,14.8283479769772,15.4216143903646,14.4661468516944,16.1304844057012,20.3502301282138,18.4727986970316,16.740069493258,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Peru,PER,19.4571009482427,18.4212887077482,18.9583513319003,20.5114219115948,20.5675823700928,19.1880269352898,20.1502784685185,19.8892517491084,20.6619118591877,26.8348703200112,23.1134061352439,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Philippines,PHL,14.7071985556123,15.7043454809422,13.20715199779,12.8216477698348,13.4767411156598,13.4351490147382,13.6131575683624,14.2125593180425,14.8359837064468,19.5603029244639,19.1392292224671,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Poland,POL,..,38.3163011050351,36.0757389306103,35.2621513485033,34.337984877154,35.0313645819,34.4967757618794,33.3791675170444,34.1940893828775,40.940474112707,37.53778657199,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Portugal,PRT,32.3222997365854,37.2528277484671,45.3738022572742,47.4354280025151,43.7563701164476,41.1299296131519,41.4169071353453,39.1041857604929,38.5176295589469,44.4473514583484,42.8162908557443,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Romania,ROU,33.3442126121926,34.3930181976454,32.0272911983146,32.4429894671123,33.0138113653677,32.2253044874437,31.596767900038,32.5401701209916,33.4731253570943,37.8636842349481,36.9491673589341,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Russian Federation,RUS,..,21.1628915021522,24.606189979681,26.4617539784902,30.6476505158828,31.0284467524216,30.7103051722937,28.9441478427563,29.6140297769421,35.2998185923772,30.6536679108614,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Rwanda,RWA,12.6646089979756,..,..,17.4174461401811,16.9327982473146,18.4595739748339,18.6727532242872,18.6889576588811,19.3508552465825,21.5330169121142,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Samoa,WSM,..,..,28.7514695428958,30.7326856144729,28.6031956845264,24.9884596525202,24.4189715349353,25.9535521446765,26.9332886593437,29.8008331920213,35.0828601399408,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,San Marino,SMR,..,..,46.0320867563291,45.6235726666667,45.2377645386161,44.9877172522711,43.295388835887,44.3657869864291,44.1548282272791,47.4403368836987,44.0740495328967,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Saudi Arabia,SAU,..,..,25.8887534947969,28.5643492509794,31.5059976327832,27.8822202243899,26.9356068442227,28.0609831527619,28.3126565846749,33.4352762030602,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Senegal,SEN,..,..,..,..,18.2988992923632,18.3100718301521,19.7879059351511,19.8471337116101,..,..,19.5544965486947,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Serbia,SRB,..,..,40.7943120704228,42.6948660815344,40.6692676119492,39.2141142958418,37.6084368201004,36.6843099839438,37.3734218680761,44.544717737978,39.5376435988935,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Seychelles,SYC,..,40.5318291764912,27.7125037242006,28.1561233882868,28.8584490347711,32.6101819633923,32.8347998258568,35.1546244578222,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Singapore,SGP,17.0656936998793,15.7167317505512,12.3753378735642,13.1510655902688,15.9255259430938,14.4437230152418,14.3046671115011,14.6921597243708,14.1452546999092,25.8028118573581,16.7740600823787,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Slovak Republic,SVK,..,52.1423235673011,40.1047883920798,40.1588791254857,40.8053982644945,40.4961880545247,37.1663631919531,37.2945084774865,38.1482348296506,42.5011170048538,43.2122187819831,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Slovenia,SVN,..,..,53.7343996939952,44.560181974461,43.0460158422693,41.2041059938432,38.9531142008855,37.7808391469679,37.4622479437649,45.4553783575118,43.1423108780811,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Solomon Islands,SLB,..,..,30.5006730113438,30.1602671454676,30.6740676726744,29.7449482993141,30.2343767509483,27.5769567192301,28.9846377624575,31.9131435950908,29.9569603263987,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Somalia,SOM,..,..,..,..,..,..,0.000184639707274088,0.000184388065095791,0.000184858160226882,0.000266654243955206,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,South Africa,ZAF,25.4039070668789,24.4358091522258,31.259190573785,31.9053501556958,33.6797787454907,32.1896608002111,33.2518124768773,34.0881771126419,34.7245211657463,37.8859123311267,34.250037147981,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Spain,ESP,29.3325819346129,..,35.758717008417,34.789484489758,33.1950334479803,32.6811256079396,31.8392728724155,32.2576813397582,32.3262784089769,41.0920858791992,39.5232350216516,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Sri Lanka,LKA,24.6360912910524,22.9886867106222,14.1567195341856,14.2032918231114,17.0880556546636,15.6608133524729,15.3308825075697,15.284794927352,15.9340645140859,19.0384093288277,17.4791566507108,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,St. Kitts and Nevis,KNA,17.5673371974088,25.9442256294838,23.731066539103,24.1657470585492,24.7209752321981,25.8124010331133,22.8823251665705,..,..,26.7313175976987,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,St. Lucia,LCA,..,14.63149324861,18.9163446214251,18.7072380639834,18.1969464084435,18.201401711438,17.6268294040177,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,St. Vincent and the Grenadines,VCT,..,20.8265268474919,23.7907595364717,24.4499719776539,24.151275397889,23.4069965675946,24.7316092549752,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Sudan,SDN,..,..,11.5190199018877,11.4318600296855,10.7117252744407,9.72624152630822,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Sweden,SWE,35.1738697815477,34.5346699604801,33.5963518701976,33.0399250638035,32.1565695803515,31.9699680477895,31.65589715582,31.7280429202292,31.2516845330311,34.7776478018028,32.9923618281814,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Switzerland,CHE,14.0359260685729,18.516531788552,16.7887620098092,16.7192645031926,17.0674446630017,17.2408228496826,17.2162171396998,16.7182236540887,16.8530605013535,20.0964437557735,19.316888742853,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Tajikistan,TJK,..,8.9553366541669,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Tanzania,TZA,..,..,14.8310743082401,16.0794441502738,14.8700779493296,13.3688531461333,15.738339737441,14.5748625993064,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Thailand,THA,11.7777744148162,13.5039212437522,19.0937265311292,19.3047821192786,18.682549909541,18.9291963468067,18.3813208970104,18.3425141280084,17.921486968699,22.0864512877152,24.409255182981,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Timor-Leste,TLS,..,..,62.9299652975136,67.3712747452102,73.0903485947108,69.6643325807597,56.6688017115609,56.6523522490156,49.1421261362954,52.2882675159541,41.2387751815191,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Togo,TGO,..,..,13.1556611086912,11.8822526247149,13.0937071421236,13.6997496776426,11.4976489191203,13.6293486930213,13.3964506847079,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Trinidad and Tobago,TTO,..,..,29.445377678661,31.0826779938122,33.5345099692357,33.6089463665163,33.0886873233355,30.7891090021142,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Tunisia,TUN,30.4122710504174,25.0212343799901,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Turkiye,TUR,15.2956468245831,..,29.1213621409762,29.3775784216453,28.8819262840793,30.6454877440116,31.7322423517169,33.5649993564249,35.6217744826449,34.0705927314555,30.9717974815771,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Uganda,UGA,..,..,..,..,10.7611098308915,11.3130644156555,11.2580442929145,11.835764114685,13.5150737618001,13.6717290825135,15.5883809350268,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Ukraine,UKR,..,25.9477766170058,38.6815940819239,43.5407000374941,37.3687532184352,33.5044167207813,33.6062064378191,33.4087191126581,33.057438930624,37.2092047751482,33.2615744813331,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,United Arab Emirates,ARE,..,..,3.90972548785967,3.79210885739276,4.14789859152812,4.31828112482361,4.01528734006126,3.91824991328935,4.25932372166568,5.25917164753361,4.33841480109233,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,United Kingdom,GBR,32.583043271347,34.1554185060433,40.1624645962287,39.3822936858871,38.325026887066,37.0946470073685,37.044701986755,37.4283979401227,36.6119119993853,47.5572076902001,43.9616675902083,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,United States,USA,21.5589293164814,17.9265371411288,22.938948454635,22.6950725585024,22.5019912823354,22.5650938133122,22.3111722132414,22.3205732607659,22.726135948873,32.1949146282003,31.3541237019856,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Uruguay,URY,21.9130325715206,26.5509318784844,29.2703887862228,29.5808927457727,29.5758720947321,35.2210249143534,31.2480983246011,31.9826020749075,32.1571930308048,34.6212926283105,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Uzbekistan,UZB,..,..,15.1490429292478,14.9694154891084,15.0650928348686,14.3349191578636,14.2721320840791,16.3233946236025,16.7394816365257,21.0123077685253,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Vanuatu,VUT,19.6924477717639,..,21.8910199185404,23.0328347338936,24.0431964548,25.5573138642615,26.9289380223208,25.6215122558846,27.8408806021405,34.0395886742464,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Vietnam,VNM,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,West Bank and Gaza,PSE,..,..,6.97860507404492,7.44227371515998,6.9434365779863,6.68425757895054,7.46583294528491,24.6173065578854,24.4661085271964,29.2345671715076,26.1664917273852,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Zambia,ZMB,..,..,17.8533057349122,20.2562396253045,23.233787759937,22.4086833420161,20.9220759632247,20.1107118421132,21.9561627239835,25.4102377093509,25.0789487014035,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Zimbabwe,ZWE,..,..,..,..,21.8094157233113,25.2363468480243,28.4137187251177,10.9772796452439,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Africa Eastern and Southern,AFE,..,..,25.1001705147766,25.0173445435437,23.9471616232035,22.8595898030636,24.5568307916395,24.15335969938,25.3174383353449,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Africa Western and Central,AFW,..,..,..,..,..,..,..,..,..,..,..,..
Expense (% of GDP),GC.XPN.TOTL.GD.ZS,Arab World,ARB,..,..,..,22.9008293531477,23.5654861120881,..,..,..,..,..,..,..
